case_number,source,prompt,evaluation_seed,celebrity
8603,mscoco,An adult and baby giraffe walking through a field.,29088,
524216,mscoco,A large white bus driving down a street next to a sign.,47954,
530099,mscoco,A orange calico cat on top of a vehicle.,61827,
273657,mscoco,Two donuts with chocolate frosting and sprinkles on a plate.,91541,
555478,mscoco,A big elephant that is standing in the tall grass.,59867,
384461,mscoco,a woman is sitting against a wall with a case,16931,
418106,mscoco,A man stands in front of an airport with many airliners on it.,17536,
352576,mscoco,A giraffe is standing outside in the woods.,62064,
373344,mscoco,A person lays down on a blanket with a dog by her side.,87870,
81630,mscoco,A large black bird wings spread flying over the woods,34083,
414560,mscoco,there are many cows that are laying in this barn,30198,
571925,mscoco,a large giraffe is outside eating from a tree,49731,
356827,mscoco,A woman in ski gear skiing down a small slope on the top of a mountain.,91966,
95679,mscoco,a take out box is filled with food near some ketchup.,4323,
476109,mscoco,Two giraffes standing in grass surrounded by trees,61524,
346621,mscoco,A trash bin with decorative stickers of cars on them on the ground,20959,
428858,mscoco,a very tall giraffe standing in the wilderness,5249,
124157,mscoco,Several stacks of individual bananas in aluminum trays.,77675,
398489,mscoco,A large cat sleeping on top of a bed covered in blue and brown blankets.,17635,
247639,mscoco,a man with white swim trunks is surfing,93290,
77615,mscoco,A group of people sitting on benches having lunch together at a curbside garden area.,33938,
47627,mscoco,a sexy naked woman on a bed in front of a window,59277,
223757,mscoco,A cat curls up with a purple blanket on a chair.,74812,
317448,mscoco,A man flying through the air while riding a skateboard.,46244,
231022,mscoco,A cat sitting in a chair with its eyes open.,7802,
325410,mscoco,A big bunch of bananas will be growing were the bud is.,77056,
549930,mscoco,The couple walks down the wet sidewalk with an umbrella.,25818,
589,mscoco,A person doing karate in a field at night,20642,
306989,mscoco,A banana sitting on top of a sidewalk near a street.,39654,
457735,mscoco,A small toy that looks like a witch next to a keyboard.,99774,
469603,mscoco,A brown horse looking out of a window in his stall.,72814,
316423,mscoco,A large white bird in the open water.,11468,
467843,mscoco,A small child with glasses is playing frisbee.,88008,
41104,mscoco,A black and white photo of a group of horses.,75989,
564352,mscoco,Guy watches boat drive by on the water.,8636,
293027,mscoco,a black and white cat hugging a handbag,60368,
507927,mscoco,a number of people riding motorcycles on a city street,97292,
574074,mscoco,a close up of three birds in a tree branch,77758,
412471,mscoco,A bunch of suitcases that are on a sidewalk.,89775,
232085,mscoco,a couple of elephant walk through a dust area,98469,
432330,mscoco,Many difference birds in cages on display in an outdoor market area.,62891,
154000,mscoco,A small white tow truck parked to another small white tow truck.,49056,
63970,mscoco,An orange cat looks at a green light shining on a bag.,45777,
172843,mscoco,An old toilet is transformed into a lawn ornament by adding soil and plants.,86952,
1083,mscoco,A group of cows on a grassy field.,64669,
106757,mscoco,A actress standing near an elephant on a sunny day.,19954,
501385,mscoco,Three giraffes in a wood and metal fenced enclosure.,13038,
383270,mscoco,A cake sitting in a green bowl filled with fruit.,97174,
260261,mscoco,A vendor selling fruit from the back of a truck.,46444,
564699,mscoco,A tiled bathroom altered to suit the needs of the handicapped.,73399,
346642,mscoco,A lagoon with crystal blue water filled with boats.,73773,
260510,mscoco,A glass bowl with an orange in it.,48720,
261360,mscoco,A stuffed frog stuck between two parking meters in front of a car.,11300,
5328,mscoco,A white toilet sitting next to a white sink.,83960,
236370,mscoco,A crowd of people sitting in a room on to of a wooden floor.,90235,
132791,mscoco,A man that is standing in the dirt.,39508,
564743,mscoco,Group of snowboarders on top of a mountain with trees on it.,28475,
292945,mscoco,Pair of scantily clad adults resting on red benches across of city skyline.,41448,
333697,mscoco,Two street signs on the corner of a stone wall.,94187,
409581,mscoco,A boy carrying a surfboard on a busy sidewalk.,61818,
512307,mscoco,A black haired man wearing a white shirt and tie being filmed while speaking by a woman wearing red,63600,
319534,mscoco,A man wearing a t-shirt stands in the door way of a white bus.,57519,
463132,mscoco,The top of the computer desk is very shiny.,68738,
210832,mscoco,a person jumping a skate board into the air,72306,
96488,mscoco,A red and yellow train with two very large eyes.,58253,
484414,mscoco,a boy jumping his skateboard over a red box,1419,
528524,mscoco,The brown cows walking along a path in the field.,44368,
558840,mscoco,"Tray of food disguised in car, on restaurant counter",28153,
401816,mscoco,A group of three men walking horses on a paved country road.,81339,
105179,mscoco,We are looking at a black and white shot of a train platform.,39645,
16502,mscoco,A sheep standing on top of a rock.,46367,
463610,mscoco,A white toilet sitting next to a shower in a bathroom.,61246,
28714,mscoco,A bicycle resting outside of a building door,73490,
285633,mscoco,A woman and child at table with a cake.,69689,
216006,mscoco,Road signs giving directions and a car parked next to it,14783,
262642,mscoco,A man in a black shirt eating a sandwich,69763,
399628,mscoco,Two children looking at a steam train engine,27037,
296730,mscoco,A brick building with a clock tower at the corner of a street.,22588,
289343,mscoco,A man is riding a large bike through the park.,42395,
570548,mscoco,"A lunchbox with a sandwich, yogurt and a banana.",14047,
139486,mscoco,A white bed sitting on a wooden floor in a bedroom.,50888,
312388,mscoco,An orange cat sleeping inside of a piece of luggage.,32115,
50238,mscoco,An old red fire truck parked at a car show with on lookers.,40964,
4665,mscoco,A just married couple in the back of a car.,31086,
535591,mscoco,A mountain towers over a train going down the tracks.,6792,
527363,mscoco,Mother elephant nurturing her baby at the zoo,61492,
580607,mscoco,a couple of boats are parked at a dock,60851,
195648,mscoco,A park bench surrounded by a green forest of trees.,97521,
10920,mscoco,A car and traffic light on a city street.,19026,
440359,mscoco,A black and grey dog in the passengers side of a truck.,92058,
371194,mscoco,A couple of small horses walking across a field.,51607,
215255,mscoco,A bathroom with a white sink next to a toilet paper roller.,44773,
54603,mscoco,A mirror sitting on top of a wooden dresser.,50111,
148549,mscoco,A young man holding a bunch of green bananas inside of  a store.,16374,
226592,mscoco,A zebra-print futon with red cushions in a student's room,5069,
423336,mscoco,A black and white cow standing next to a wire fence.,88958,
456558,mscoco,a young man with a turqoise tie is smiling,49883,
90075,mscoco,A large black bear traveling across a grass covered field.,45024,
217400,mscoco,A silver and green train pulling into a train station.,23448,
162581,mscoco,A man wearing a white tshirt hits a tennis ball.,3105,
558927,mscoco,Two giraffes are munching on leaves in a grassy field.,8146,
415360,mscoco,A puppy laying on a skateboard on a brick sidewalk.,83814,
452931,mscoco,A cose of a restaurant meal consisting of steak potatoes and broccoli,36907,
56437,mscoco,The man in the tie is looking away from the camera.,73341,
192039,mscoco,A man with a hat on is sitting at a table waiting to eat.,4253,
498666,mscoco,Many planes are parked on a plane run way,25598,
555772,mscoco,A humorous stop sign is pictured in this image.,31928,
372794,mscoco,A yellow and green train pulling out of a tunnel next to a red car.,7689,
463013,mscoco,A baseball player standing on top of a green field.,92860,
258523,mscoco,A black cat laying on the tank of a toilet.,89934,
111448,mscoco,a hand sitting on a horse that is being lead by two other people,47243,
72666,mscoco,A cloudy day with a few airplanes waiting to take off.,55245,
464153,mscoco,A person on a red and black moped on a sidewalk.,94552,
140540,mscoco,A train engine carrying carts over a hill side.,24422,
212545,mscoco,a girl wearing a cowboy hat while holding a dog,31322,
62198,mscoco,A man on a surfboard that is in the water.,86949,
564629,mscoco,"A kitchen, with a sink, oven, fridge, and cabinets.",94338,
335065,mscoco,Adults and children gathered at large family meal.,41391,
205300,mscoco,A person on a motor bike on a road.,29553,
577651,mscoco,a person riding skis on a grassy field,769,
139,mscoco,A woman stands in the dining area at the table.,76991,
179397,mscoco,A factory with a large smoke stack next to a train.,88146,
385786,mscoco,"Two beds with decorative wooden headboard and foot board, one is a double and one is a single",9812,
407903,mscoco,A group of people riding surfboards on waves in the ocean.,25933,
343643,mscoco,A double decker bus parked next to a crowded sidewalk.,45367,
282134,mscoco,Guy poses for picture by kitchen sink with two dogs,39509,
317130,mscoco,Road signs litter the side of a road.,19598,
398637,mscoco,Attendants at a fancy event wear long dresses and tuxedos.,38804,
233370,mscoco,A woman lies on the ground under a suitcase.,72677,
151005,mscoco,a wooden bench with some yellow and green leaves,86690,
113369,mscoco,A couple pieces of pizza sitting on a plate.,40784,
348905,mscoco,A guy in a jet ski goes fast in a curve.,24827,
216863,mscoco,A group of skateboarders on top of a ramp.,18528,
303099,mscoco,Two cats are shown sitting on a toilet.,50099,
410265,mscoco,A large herd of cattle crossing a country road.,3424,
503992,mscoco,A yellow lab curled up in its dog bed.,73663,
521197,mscoco,A man poses with a yellow bicycle and a banana.,6636,
150987,mscoco,A large predatory bird sits on a tree branch in an exhibit.,36026,
112634,mscoco,A giraffe walking around in a fenced area in a zoo.,85339,
272131,mscoco,A train driving along the train tracks in the day.,56600,
88286,mscoco,a person on a skate board getting pushed by someone else,10173,
17273,mscoco,a male is typing on a laptop and there is also a paper and a cellphone on the table,23993,
551952,mscoco,A white truck filled with motorcycle on it's flatbed.,57549,
78892,mscoco,A passenger train that is going over a bridge.,55480,
43851,mscoco,A Siamese cat sitting on a bed it's reflection in a mirror.,80348,
226957,mscoco,A brown and white cat on carpet with wall in background.,32785,
160089,mscoco,An elderly couple view the trees from a bench by the lake.,34033,
111259,mscoco,A group of people riding a raft down a rapid river.,30945,
158372,mscoco,a little blue over night bag on a counter,76075,
103030,mscoco,Two tables filled with food under a red tent.,59214,
292622,mscoco,An empty park bench covered in graffiti with an old homeless man sleeping on it.,46775,
