case_number,source,prompt,evaluation_seed,celebrity
560373,mscoco,A tan dog with sky blue eyes posing for a picture with a man sitting on a chair in the background.,71222,
97036,mscoco,The two young children are playing with a plastic chair.,84152,
307209,mscoco,A BEAR CUB IS PLAYING WITH A LOG IN THE WATER,64096,
231952,mscoco,A giraffe drinking water and some elephants near a watering hole.,76441,
402967,mscoco,A bus approaches a sidewalk where several people and bicycles are lined up.,76476,
473214,mscoco,A road that has a car driving down it.,37900,
194411,mscoco,An elephant and a bunch of cattle at a watering hole.,52660,
76595,mscoco,A large blue bus on a city street.,12842,
89884,mscoco,Two lounges are pictured next to a beautiful private pool.,64077,
251936,mscoco,A brown bear sitting on top of cement.,20635,
226938,mscoco,Two cats laying next to each other on top of a bed.,45657,
81782,mscoco,A white plate topped with donuts sitting on a stove top.,9295,
340508,mscoco,a number of people playing frisbee indoors,71753,
211386,mscoco,A passenger bus is parked on the side of a road.,42809,
251794,mscoco,a child blowing the candles out on a cake,73832,
374806,mscoco,A street vendor selling a variety of apples.,83743,
333412,mscoco,A fire is going near four lounge chairs.,70483,
506568,mscoco,A post box is standing along the sidewalk.,63449,
45467,mscoco,A bunch of lambs standing around in a field behind a fence.,17842,
534673,mscoco,A white and blue buss driving on a cobblestone road.,30932,
526536,mscoco,A deep dish pizza sitting on top of a white plate.,41158,
571091,mscoco,a couple of bags that are on a wooden floor,53609,
546721,mscoco,Some small boats are tied up by the city.,37669,
160437,mscoco,A zebra laying next to another zebra on a dirt covered floor.,78704,
358502,mscoco,A little girl laying on top of a bed on her stomach.,25383,
313491,mscoco,A metal toilet with a blue seat in a bathroom.,99819,
499365,mscoco,A couple of cats sleeping on top of each other.,3540,
185210,mscoco,A city street at night filled with lots of traffic.,3357,
325114,mscoco,A table with a plate of food and a urinal basin,15543,
158498,mscoco,A tablet sitting on top of a computer desk.,80198,
410301,mscoco,A bathroom with a blue toilet next to a sink,5441,
567609,mscoco,A decorative space with yellow ceramics and a vase of flowers.,84745,
187543,mscoco,A man in a hat standing next to a parking meter.,66580,
165174,mscoco,Two men holding skis standing on a ski slope.,84614,
573565,mscoco,Two burritos on a plate with a spoon next to a pack of cigarettes.,22217,
58927,mscoco,A public restroom in a state of disrepair.,4076,
479953,mscoco,A soccer playing getting ready to kick a ball during a game.,71285,
505043,mscoco,a computer desk with two laptops and a monitor sitting on top,28003,
445512,mscoco,a man riding among a large herd of horses,3688,
182523,mscoco,A man holding two red skis walking through the snow.,53402,
414664,mscoco,A horse standing in the grass near trees in the woods.,70820,
146358,mscoco,A couple stands next to a wedding cake.,90930,
68114,mscoco,an empty street and signals that are red,58823,
92081,mscoco,The bike appears to be chained to the railing.,61038,
260627,mscoco,A commuter train traveling down train track next to a rural road.,1323,
20979,mscoco,A blue and white bus parked in front of a motorcycle.,46591,
58174,mscoco,A blue bus sitting in the middle of a street.,99221,
351287,mscoco,A yellow dog is walking on white snow.,14747,
213649,mscoco,A city bus driving down a city street,90740,
15597,mscoco,shirtless skateboarder going down a ramp on clear day,58423,
113589,mscoco,Two plastic containers next to a banana on a table.,29963,
517890,mscoco,a couple is waving a flag while stanidg on a pole,44323,
492647,mscoco,A herd of zebra walking across a field.,6303,
64409,mscoco,A pile of bananas sitting on top of a white table.,60391,
80725,mscoco,A cyclist checks his wrist heart rain monitor in front of a stop sign.,650,
465552,mscoco,A plate with spaghetti and broccoli and can of pop,89591,
409345,mscoco,some kids are riding skateboards on a ramp,32036,
190447,mscoco,A bike is shown attached to a rack.,55934,
329542,mscoco,A hand adding a cherry to some small tarts.,56554,
577524,mscoco,a couple of giraffes are standing in a pin,54834,
280687,mscoco,a square plate that has some food on it,69867,
400472,mscoco,"PASSENGER TRAIN WITH SMOKE BILLOWING IN THE WIND,TRAVELING THROUGH THE TREES",97576,
213605,mscoco,A bus parked next to a white building with red trimming.,35654,
153299,mscoco,two giraffes are standing together outside a barn,513,
356351,mscoco,This bathroom is so filthy it probably doesn't work anymore,78657,
532876,mscoco,A skier standing in the snow next to a yellow and blue train.,78411,
533166,mscoco,"A modern kitchen with a fridge, island counter, hardwood floor, and deco ceiling artwork.",30872,
349616,mscoco,A group of animals walks on sandy surface under the cloudy sky,84695,
393282,mscoco,Two giraffes standing around in the middle of a field.,19472,
439188,mscoco,A man walking across a beach tossing a frisbee.,68765,
115927,mscoco,The Sun Valley Market on the corner of 10th Ave and Irving.,24544,
219754,mscoco,A brown plane is parked at air port,84813,
259452,mscoco,A city with tall buildings and a large green park.,52358,
172342,mscoco,A restaurant filled with customers sitting at tables.,86341,
148724,mscoco,a big train that is on a rail way,54250,
2890,mscoco,A group of people riding skis down a snow covered street.,24103,
340386,mscoco,A close up of a school bus parked on the side of the road.,72268,
389604,mscoco,An adult and baby elephant standing in a grassy field.,61981,
562737,mscoco,I stop sign that has another sign below it warning that traffic doesn't stop.,6845,
68864,mscoco,A group of people sitting next to each other in front of a TV.,7547,
436252,mscoco,A man riding on the back of a brown horse.,18857,
435883,mscoco,A ripe banana bleeding with a razor blade stuck in it.,63176,
113095,mscoco,A skateboarder rides his skateboard across a parking lot.,39325,
50331,mscoco,The fresh vegetables are growing in the garden.,23820,
10440,mscoco,a helicopter is flying upwards in the sky,63380,
386525,mscoco,A parked truck in a parking lot next to a tree.,43384,
183967,mscoco,a cat sitting on top of a dining room table set with wine glasses,9272,
253341,mscoco,A man in black shirt on asphalt next to a skateboard.,53080,
523371,mscoco,A man wearing a leather jacket standing next to a black motorcycle.,80314,
417987,mscoco,A woman underneath a umbrella on a street.,71920,
519764,mscoco,Cat lethargically on comfy computer chair looking relaxed.,53782,
260635,mscoco,A laptop sits on a toilet seat in a black and white photo.,95738,
490927,mscoco,The bathroom counter is nicely decorated and organized.,84932,
116951,mscoco,A train driving on the tracks near trees.,80465,
249356,mscoco,"A bathroom with a toilet, shower stall and a mirror.",54154,
318722,mscoco,A cat standing on an open oven door peering into the oven.,51845,
327983,mscoco,A pink colored bedroom with very colorful bedding.,37900,
446113,mscoco,A train passing by a field with a grounded airplane,75604,
326369,mscoco,A large polar bear on a toy ice pond in a zoo.,83289,
147030,mscoco,A couple of white toilets in a small room.,55030,
543393,mscoco,A stop sign and other signage at the corner of a street.,72947,
551338,mscoco,A woman standing in a park holding a yellow frisbee.,82934,
231161,mscoco,In a grassy field stand 2 giraffes and 2 llamas.,42992,
21971,mscoco,Several umbrella's and chairs gathered around at a beach.,77340,
404461,mscoco,A woman standing in an alley way holding an umbrella.,43092,
31235,mscoco,a person standing with a broken umbrella,94762,
438738,mscoco,A mother and child standing in front of a group of elephants.,30937,
553780,mscoco,there are four donuts in a small box,21546,
424174,mscoco,"Bananas sitting on top of apples, pears, and other fruits.",34977,
517465,mscoco,A young man holding a ball in his hands.,44933,
180563,mscoco,Horse standing on sidewalk with white carriage in city traffic.,69142,
62831,mscoco,A group of zebra's eating hay from a trough.,8365,
363036,mscoco,A woman that is sitting in front of a cake.,5245,
532142,mscoco,A trolley for Adventure World on its track,57838,
257791,mscoco,some two zebras feeding on the dry grass,62070,
441995,mscoco,A smiling woman shows a hard shelled case.,7682,
269254,mscoco,People on a motorcycle holding a wrapped surfboard.,53203,
187822,mscoco,A person riding a skateboard on the side of an empty pool.,17346,
114246,mscoco,Three furry calves standing in a fenced area.,9895,
577219,mscoco,"Two individuals, each on a horse, leading four other horses.",90847,
158922,mscoco,A woman holding a colorful kite on top of a green field.,64102,
420852,mscoco,Some hot air balloons are in the air above wires.,80420,
227765,mscoco,The meal is being prepared in the big pot.,77745,
304876,mscoco,The Seattle Space Needle as a Jumbo Jet Plane flies by.,24336,
531815,mscoco,a shirtless male skateboarder is doing a trick,9285,
89395,mscoco,Decorative pedestal water fountain located near the beach.,62507,
138784,mscoco,A long red and yellow train traveling down tracks.,63260,
279140,mscoco,A white and blue bus passing a street intersection.,74331,
312509,mscoco,Various birds flying over a body of water next to trees.,26806,
16775,mscoco,A line in front of a black lunch truck.,22773,
43712,mscoco,A cat sits on top of a laptop keyboard,43860,
555002,mscoco,A street market where people are walking by.,29216,
200274,mscoco,It is a territory with numerous things to watch.,6853,
357758,mscoco,A man riding on the back of a blue motorcycle.,85012,
298252,mscoco,A display case in a donut shop filled with lots of donuts.,25818,
330408,mscoco,A bus at a traffic intersection in a city.,28,
448205,mscoco,A renovated propeller airplane flying in a blue sky,81298,
416335,mscoco,Multiple pizzas sitting on top of a wooden counter next to a crowd of people.,14284,
465911,mscoco,A young boy riding a skateboard in front of a driveway to a garage.,20133,
453634,mscoco,A bathroom with a toilette with it's seat down.,27268,
322845,mscoco,a close up of a street sign near a building,14083,
546782,mscoco,Traffic mirror reflecting the intersection at Race Street.,63813,
338878,mscoco,Closeup of an orange stuck between a tree an its branch.,1702,
77400,mscoco,Adolescent standing in the living room in a tuxedo.,95212,
361046,mscoco,Man knelling on a surf board on a wave.,17594,
226567,mscoco,A row of parked vehicles in front of a tall building.,7692,
543181,mscoco,A group of people are on a safari in a vehicle and they are viewing a giraffe.,57737,
484229,mscoco,The people walk down the street holding umbrellas.,64227,
523394,mscoco,Shoes on a skateboard flipped upside down.,53057,
75372,mscoco,A giraffe is poking its nose into a girl's beverage cup.,14254,
187624,mscoco,A person and young girl with a frog umbrella standing next to water.,58550,
332532,mscoco,a bath room with two toilets and a sink,2748,
560000,mscoco,A cheesy pizza has mushrooms sliding off of it.,56974,
154589,mscoco,A woman standing in a kitchen with a dog.,99337,
25282,mscoco,A smiling woman sitting on a stationary motorcycle.,51308,
397166,mscoco,A very simple bathroom with beige and cream colored decor.,60925,
