case_number,source,prompt,evaluation_seed,celebrity
555267,mscoco,a train that is on a large rail way,94955,
111629,mscoco,A man preparing food on top of a table.,91719,
499672,mscoco,a white horse sniffing the hand of a person in front of them,31352,
102858,mscoco,A wooden bench sitting near a group of buildings.,76319,
80260,mscoco,Three people on a motorcycle in the middle of a city.,65339,
246064,mscoco,A man with three cows on road next to trees.,52435,
551243,mscoco,A man at a wedding with a drink in his hand.,40216,
82312,mscoco,A brown dog standing next to bicycles in front of a store.,85859,
273067,mscoco,A red city bus with a red bow attached.,71683,
173819,mscoco,A pink bathroom with hello kitty towels and curtains,46388,
363793,mscoco,A large white sheep cake sitting on top of a foil plate.,51097,
470348,mscoco,this is a white sink and a white toilet,28961,
161128,mscoco,A curse word written on a traffic sign.,91816,
375180,mscoco,"A kitchen area with a sink, refrigerator and stove.",8541,
257046,mscoco,A boy in a pitchers pose then pitching a baseball.,50623,
361551,mscoco,Some are standing outside a building with suitcases.,57618,
416467,mscoco,A kitchen filled with a metal stove top oven.,19689,
17966,mscoco,The zebra is confined within the wire fence.,13960,
229997,mscoco,A bear sitting in the grass surrounded by five vultures.,81044,
384827,mscoco,A parking sign with an angry birds face.,8648,
290416,mscoco,A skier flies and crosses his skis during a jump,65661,
528142,mscoco,A train station with a few people standing beside the train.,429,
283162,mscoco,a sandwich laying on paper and on a table,35330,
40839,mscoco,A woman holding a white and purple umbrella.,57775,
172439,mscoco,Many people are gathered to watch a motorcycle race.,73673,
519784,mscoco,An assortment of vehicles drive down a street filled with stores.,33,
395557,mscoco,A room filled with a pile of black umbrellas.,79008,
526972,mscoco,A pan filled with mini pizzas in an oven.,33627,
1342,mscoco,Open book with images of various airplane models and shapes,18943,
385322,mscoco,a long wooden dock having a bench and some people on it,23975,
60959,mscoco,Two zebras running on a path next to trees.,91910,
110282,mscoco,"A metal pole with a traffic light attached, red right arrow illuminated, with green grass, green trees, and white sky in background.",21154,
288983,mscoco,A large giraffe standing behind a wire fence.,16782,
349579,mscoco,A snow covered sign sitting below a very tall building.,53662,
31092,mscoco,A person on a motorcycle is next to parked bicycles on the sidewalk.,14327,
458721,mscoco,Two Frisbees laying on the ground next to a sports water bottle.,68148,
474502,mscoco,A large white polar bear standing on a icy pool.,47413,
463611,mscoco,A white cat sitting inside a kitchen sink.,32096,
118405,mscoco,"A blue and white street sign that reads ""Othello.""",75352,
540932,mscoco,Two people standing on a beach next to the ocean.,75744,
67208,mscoco,A man riding a motorcycle with a brown long horn bull behind him.,80843,
436871,mscoco,A view of a lake and mountains from a boat.,81745,
416739,mscoco,a white framed bed with no mattress in a small room,10309,
395928,mscoco,A wooden bench sitting next to a fence near a forest.,54672,
417023,mscoco,A couple that is eating some food together.,60859,
61715,mscoco,A passanger train moves on the rails of the city.,94596,
347535,mscoco,An old black and white photo of a city street with a large cathedral on the right hand side.,92724,
506187,mscoco,A banana with a face drawn on it.,29037,
194440,mscoco,A man riding a skateboard in front of a street sign.,29175,
320664,mscoco,A hot dog is on a plate with macaroni and cheese.,7697,
514604,mscoco,A toilet in a bathroom next to a amp.,58077,
577976,mscoco,A utility truck is parked in the street beside traffic cones.,28435,
127510,mscoco,a baseball player catches a ball in his glove,71459,
542611,mscoco,The toaster adorned with a face sits atop the tiled surface.,13360,
24195,mscoco,a yellow bus that is next to a curb,52465,
581496,mscoco,A man holding the unpeeled end of a partially peeled banana to his lips as though playing a horn,8699,
568611,mscoco,A motorcycle sits in the parking spot in the parking lot.,47794,
383594,mscoco,A white plate with a fried chicken sandwich.,81296,
452676,mscoco,A man riding skis on top of a snow covered slope.,73256,
514376,mscoco,A trolley is going down the street while a car passes it.,88635,
523529,mscoco,Something has peaked the interest of this bear.,70215,
109361,mscoco,A flock of birds sitting on top of a dirt ground.,33157,
165643,mscoco,A woman is sitting on a horse next to the steps,21409,
336656,mscoco,At sunrise the man is ready to enter the water with his gear.,89177,
556562,mscoco,there is a close up picture of a sugar donut,18941,
557686,mscoco,there is a small bird sitting on the ledge of a building,54206,
89273,mscoco,A series of photos of bowls filled with cake mixes.,60657,
205190,mscoco,two trains sit motionless at a train depot,83041,
485480,mscoco,a man is holding a bat at a baseball game,67193,
395230,mscoco,A small white car with a small white dog riding in it.,54941,
283928,mscoco,Mouse on a couch looking at broccoli dubiously.,9865,
171695,mscoco,A number of tourists atop two colorful trucks.,1033,
300865,mscoco,Two men who are standing near each other.,39745,
265915,mscoco,A couple of pizzas baking inside of an oven.,62155,
365366,mscoco,A blond woman kneeling in front of a parking meter.,435,
552824,mscoco,A car parked outside of a gas station with chrome rims.,56183,
226360,mscoco,A cat and a metal bowl on a wooden platform.,89178,
178941,mscoco,A cat on top of a closed laptop on a desk.,26995,
564820,mscoco,A collection of trinkets and little girls purses.,98576,
272610,mscoco,A tower towering above a small city under a blue sky.,17274,
325623,mscoco,two people standing near a pole outside of a building,47276,
136250,mscoco,A cat is standing on a board game,27517,
361572,mscoco,The person in an apron is arranging boxes of fruit.,72090,
347724,mscoco,A basket full of fresh grown carrots next to other vegetables.,7282,
339058,mscoco,a lady and man standing next to a fire hyrdgen,16858,
163562,mscoco,The young man is holding a clear Frisbee.,9776,
276886,mscoco,A group of commuters standing next to a passenger train.,29196,
306099,mscoco,LARGE COLORFUL OUT DOOR FRUIT AND VEGETABLE STAND,30355,
105884,mscoco,A man riding on the back of a boat filled with people.,31442,
552761,mscoco,A bright yellow fire hydrant sits among landscaping rocks between the sidewalk and the fence.,17358,
368821,mscoco,A clock sits at the top of the ceiling,44072,
192656,mscoco,a man is preparing to pitch the baseball ball.,17921,
319142,mscoco,A dog that is laying it's head on a pillow and the rest of it's body is under a blanket.,93563,
4498,mscoco,A young boy riding a skateboard on a street in front of a house.,52755,
297787,mscoco,A person in a room with knives and scissors hanging on the wall.,65999,
256094,mscoco,A white toilet sitting in a bathroom next to a wall.,5825,
191689,mscoco,A brow bear walking next to a large rock in a field.,86901,
380203,mscoco,A white horse is out eating in a field,1150,
301262,mscoco,a stop sign and a bus stop sign,37045,
167003,mscoco,A beautiful young lady eating a candy apple on an amusement park ride.,36635,
402685,mscoco,A plate with a piece chicken and some broccoli,63267,
500833,mscoco,A broad panorama of several people getting together.,77712,
360851,mscoco,A kid on a skateboard in mid air after doing a trick on a ramp.,8964,
21688,mscoco,a brown brick house with so many windows,83416,
86602,mscoco,a train travels o some tracks next to some water,9684,
103806,mscoco,a cat laying on the floor of a kitchen,24803,
528905,mscoco,A GROUP OF PEOPLE PLAYING FRISBEE IN A GRASSY FIELD,93874,
410855,mscoco,Long line of cards on a busy street at night.,82675,
331712,mscoco,There is a piece of pie on a patterned plate.,75582,
90891,mscoco,Five men are selling a large amount of bananas.,74714,
98520,mscoco,A large passenger jet sitting on top of an airport runway.,59522,
124277,mscoco,A train that is going through a city.,63818,
275781,mscoco,A woman in red shirt standing in bathroom with sinks and a television.,22071,
120398,mscoco,A sandwich with a pickle in a container.,45371,
503790,mscoco,three different motorcycle couples riding down a road,64071,
318346,mscoco,A partially eaten burrito in foil wrapping on a desk.,38304,
132389,mscoco,A  white dog is looking at the camera,51155,
2388,mscoco,A white toilet sitting inside of a bathroom.,93672,
137297,mscoco,a tennis player wearing a red shirt  is playing tennis,50013,
362289,mscoco,A grey cat starring at a hand with a donut.,65698,
571182,mscoco,A green tour bus in a city and a group of people walking around with umbrellas.,70007,
415613,mscoco,A man making a sandwich on a lunch truck.,36447,
34089,mscoco,A tree has a no parking sign taped to its trunk.,86266,
289889,mscoco,A whole bunch of traffic stop signs huddled together.,11729,
191390,mscoco,Giraffes are walking together on a very dry terrain.,13469,
461036,mscoco,Animal in shadows of woods surrounded by foliage.,98835,
389655,mscoco,Large unusual looking plain on the runway surrounded by many people.,80159,
273052,mscoco,A sheep lying on a hill side next to a tree.,24482,
472509,mscoco,A baseball player pitching a baseball holding catcher mitt.,69335,
332455,mscoco,a close up of a toilet with a pink seat and lid,9940,
442746,mscoco,A girl is playing in a grassy area.,13010,
540760,mscoco,A couple of zebra standing in a grass field.,33619,
539226,mscoco,a large plane is flying through the sky,53470,
549055,mscoco,A man on a surfboard in the water.,82623,
239627,mscoco,A white kitchen sink filled with dishes and eating utensils.,84990,
427311,mscoco,A commercial air plane taking off from the runway strip.,26901,
118778,mscoco,A blue and white train passing by other trains and buildings.,65857,
76525,mscoco,Canning tongs lifting a jar out of the water bath.,95877,
158497,mscoco,A kitchen filled with lots of dogs near a dishwasher.,51970,
540006,mscoco,A woman is preparing food as two young boys stand by and watch.,76464,
9214,mscoco,A zebra grazing on a lush green field.,86903,
345847,mscoco,An attractive young lady taking a selfy in front of a mirror.,41950,
343821,mscoco,A duck and baby ducks are in the blue water.,60677,
469492,mscoco,An old fashioned biplane with its propeller spinning.,49168,
440508,mscoco,A long orange train traveling through a rural green countryside.,21531,
519316,mscoco,A bed sitting in a bedroom next to a flat screen TV.,21015,
482507,mscoco,A dog carrying a frisbee in its mouth on a field.,13407,
167067,mscoco,a close up of a person wearing a bow tie,93180,
34445,mscoco,A woman unpacks a box in a kitchen.,65142,
42875,mscoco,A cow is laying in the grass next to the water.,64547,
540807,mscoco,An adult teaching a young person how to ski in the mountains,43318,
433075,mscoco,An orange and white cat laying inside of a black pot.,43087,
267411,mscoco,a close up of three older men standing near one another,39454,
117037,mscoco,Three people standing in a parking lot smiling to take a picture.,20764,
431727,mscoco,A pair of bears climb up in a tree.,98342,
