case_number,source,prompt,evaluation_seed,coco_id
5408,coco-30k,A family of giraffes stand together beside a wood fence.,83053,553081
5409,coco-30k,A TV showing two men in hats and women.   ,82841,342367
5410,coco-30k,A giraffe stand alone in a zoo during the day. ,10113,260883
5411,coco-30k,a kitchen with a green rug sitting on a tile floor ,65232,280857
5412,coco-30k,A man sitting on top of a bench in front of a street.,40694,209782
5413,coco-30k,A bathroom with a sink under a mirror.,74886,560794
5414,coco-30k,A bathroom sink with lots of lights above it.,73715,96998
5415,coco-30k,A group of men sitting next to each other.,23313,84530
5416,coco-30k,A cow standing outside of a white building with a blue entrance.,19772,545958
5417,coco-30k,A young cat with a beautiful coat standing alone. ,76904,309160
5418,coco-30k,A group of people riding on the backs of motorcycles.,24381,231855
5419,coco-30k,A very tall building sitting along side of a street.,39943,361142
5420,coco-30k,a couple of people are sitting on a wood bench,86124,565085
5421,coco-30k,A Miami Air airplane flies against a blue sky.,82707,207323
5422,coco-30k,An old clock bordered by a tire in front of a rusted door.,89454,450452
5423,coco-30k,Several bench seats lined up in the car of a vehicle.,46809,578168
5424,coco-30k,Kitchen utensils and appliances have been left unattended,15289,78266
5425,coco-30k,a kitchen with cabinets and counter tops sitting on a tiled floor,51243,294595
5426,coco-30k,A restroom with toilet basins and a mirror,23813,78554
5427,coco-30k,Two men riding horses near a wooden fence.,20614,529344
5428,coco-30k,a black and white photo of a male sitting on a bench,63489,189103
5429,coco-30k,A bright blue and white AMX jet is in the clear sky.,11627,213412
5430,coco-30k,A woman rides a bicycle down a narrow corridor in an indoor Asian market,70335,488592
5431,coco-30k,A bunch of different bikes on a wooden floor.,22074,55022
5432,coco-30k,Planes lined up at an airport with the city skyline in the background.,39864,460373
5433,coco-30k,A man sitting on a toilet with a cigarette and beer can in hand.,99971,474095
5434,coco-30k,a jet airplane parked in the airport next to a building,47423,239992
5435,coco-30k,A man and a dog ride in a convertible.,73712,444576
5436,coco-30k,A toilet and toilet paper roll sit in a partially constructed bathroom.,91224,460944
5437,coco-30k,Animals surrounding a car and making a large mess.  ,22161,459922
5438,coco-30k,A small bathroom with a roll of toilet paper and a toilet,15183,77813
5439,coco-30k,A man is feeding a griaffe off of the stand,71648,551959
5440,coco-30k,A small child watching home videos on T.V.,55994,567254
5441,coco-30k,Cooking utensils in a glass next to an oven.,20126,443949
5442,coco-30k,People are walking and riding motorcycles on the street,25508,296649
5443,coco-30k,A toilet with the seat down in a tiled room. ,75826,251797
5444,coco-30k,Two jets fly overhead while the crowds look,58737,91667
5445,coco-30k,Two birds going up the back of a giraffe. ,20064,126502
5446,coco-30k,A pair of stuffed animals sitting on a bench in front of lake Michigan.,45491,140908
5447,coco-30k,Several animals walking on a road with cars behind them. ,33533,277542
5448,coco-30k,"A sink with a toothbrush holder, soap and a mirror around it. ",67712,231732
5449,coco-30k,A kitchen with lots of bottles and glasses on top of it.,58676,327047
5450,coco-30k,A white bathroom sink sitting under a bathroom window.,53879,90108
5451,coco-30k,A dog is looking out the door to the outside,55458,30611
5452,coco-30k,A large giraffe is looking at a person from the other side of the vehicle. ,18644,367860
5453,coco-30k,Men and women are riding on motorcycles on the street,82491,392392
5454,coco-30k,A couple of men peeing in public urinals.,18866,532735
5455,coco-30k,A motorcycle near a curb with a building in its mirror. ,51463,451496
5456,coco-30k,A man and woman are sitting at the table,84423,386424
5457,coco-30k,A man on a motorcycle outside in a black and white photo ,10513,457322
5458,coco-30k,A close up of a bathtub in a bathroom ,98924,460621
5459,coco-30k,A person riding on the back of a horse up some steps.,54473,483897
5460,coco-30k,A person on a motorcycle high in the air.,10197,419777
5461,coco-30k,This is what is left of a kitchen in an abandoned restaurant.,93834,432886
5462,coco-30k,Brown toned home office with natural and artificial lighting,81596,383107
5463,coco-30k,there is a large bucket and a small pot in this bathroom,73274,305464
5464,coco-30k,The kitchen with utensils on the wall is very old.,10220,337505
5465,coco-30k,A man in glasses wearing a shirt and tie.,7163,44081
5466,coco-30k,A man looking at himself through the mirror. ,74757,66821
5467,coco-30k,there is a sony lap top on a table along with other things ,91487,272738
5468,coco-30k,A large room with tables and chandeliers ,48042,380348
5469,coco-30k,a girl that is taking a picture in the mirror,58660,439971
5470,coco-30k,a couple of people on some motorcycles ,59194,49881
5471,coco-30k,a person that is riding a bike next to some seats,72326,297980
5472,coco-30k,An oven in a kitchen with wooden floors and tiled walls. ,58565,535977
5473,coco-30k,A dog is laying on a dirty bathroom floor.,33837,16164
5474,coco-30k,A blurry image of a busy city street at night,31477,14278
5475,coco-30k,The kitchen appears to be tidy with the dishes drying and the brook in the corner.,14697,358252
5476,coco-30k,A sink sitting under a large bathroom mirror.,77471,264628
5477,coco-30k,A person standing over a bike next to a store.,54234,416523
5478,coco-30k,A woman wearing a net on her head cutting a cake. ,61187,522418
5479,coco-30k,An airplane close to the ground with its landing gear dropped,44409,22797
5480,coco-30k,A group of chefs displaying a large airplane cake.,13998,369249
5481,coco-30k,A grey military jet traveling down the runway.,13766,30080
5482,coco-30k,A man sitting on a large bench talking on a cell phone.,96442,568623
5483,coco-30k,a toilet that has some bubbles coming out of it,74064,379554
5484,coco-30k,a motorcycle that is next to a bunch more,78944,301188
5485,coco-30k,There are several people standing next to motor cycles.,51475,345071
5486,coco-30k,A man and a woman are posing next to a red motorcycle.,44495,299887
5487,coco-30k,There is a car with bicycles on the top of it.,32847,101636
5488,coco-30k,A white bowl sitting on top of a table.,94639,161983
5489,coco-30k,a woman walking along a sidewalk while holding a suitcase,14922,405648
5490,coco-30k,there is a airplane that is landed at the airport ,9279,184330
5491,coco-30k,A magazine with the title Games for Cats is showing two cats in a toilet.,6868,279463
5492,coco-30k,An airplane landing at a new airport. ,13727,197226
5493,coco-30k,Colorful post notes are placed all over the bathroom and shower walls.,31379,233112
5494,coco-30k,A sculpture of a woman is laying in an all-white bed.,65614,374017
5495,coco-30k,A silver mountain bike is on a boat.,8418,536589
5496,coco-30k,A young child and an old women on a bench.,94355,170007
5497,coco-30k,A view of a bunch of toys hanging on a net.,30477,418346
5498,coco-30k,Elderly woman preparing beverages in modern kitchen of home.,24203,453485
5499,coco-30k,A man sitting on a top of a green couch.,41043,476925
5500,coco-30k,A chair sitting under a picture hanging on a  wall.,82411,541813
5501,coco-30k,Cute little cat sitting inside of a bidet,82368,168834
5502,coco-30k,A stove top oven sitting inside of a kitchen.,61318,226097
5503,coco-30k,Inside of a bathroom with an incomplete toilet and bathtub.,44266,568150
5504,coco-30k,A cat standing on top of a toilet seat next to a sink.,64923,30356
5505,coco-30k,A picture of a modern bathroom with a glass door to the toilet and large glass mirror.,74386,300034
5506,coco-30k,A bowl of bananas sitting on the kitchen table.,98201,480122
5507,coco-30k,Inside of a bathroom with a sink and toilet.,6800,443952
5508,coco-30k,"A bathroom with a toilet, a sink and a mirror.",80073,334161
5509,coco-30k,A crowd of people standing along a fence near an airport.,88342,303101
5510,coco-30k,A black toilet sitting next to a white bath tub.,54195,195790
5511,coco-30k,A white dresser with an attached mirror in a room with yellow walls.,56770,562875
5512,coco-30k,a white tub is in an outside area,96073,30270
5513,coco-30k,A couple of cats taking a nap on top of a bed.,86351,45108
5514,coco-30k,A man carefully places the food on the pan as a small crowd watches.,31930,19456
5515,coco-30k,A numbered Dirt bike next to a box truck,69864,521221
5516,coco-30k,A car with a snowboard on it's ski rack parked in a foggy parking lot next to two cars with empty ski racks. ,33208,97679
5517,coco-30k,a man is standing next to a motorcycle outside,31818,571264
5518,coco-30k,A man sitting on a bench in a room.,1342,271560
5519,coco-30k,A person on a long large train on a track.,94825,540160
5520,coco-30k,The light shines above the pan rack on the kitchen counter.,78156,107084
5521,coco-30k,An airplane flying over a big harvest moon,86756,515531
5522,coco-30k,there is a man that is posing for a picture in front of donuts,71756,377097
5523,coco-30k,a woman is sitting under an umbrella outside,78818,510636
5524,coco-30k,a woman is standing next to an oven,93270,467297
5525,coco-30k,A  nice looking motorcycle in a cityscape,91539,474680
5526,coco-30k,"A plane passing over a harbor, on a clear day.",96201,502347
5527,coco-30k,A bike parked outside a brick building. ,86327,575254
5528,coco-30k,A white expensive car parked on top of a cement slab.,40940,528351
5529,coco-30k,A man and woman riding on the back of a motorcycle.,3133,331785
5530,coco-30k,Foods are being put in to the mason jars,39075,464622
5531,coco-30k,A for of four urinals mounted to a wall.,59728,469810
5532,coco-30k,this is a very dark picture of a room with a shelf,25123,118113
5533,coco-30k,Meat left out on the kitchen counter could spoil.,97458,181179
5534,coco-30k,a small plane with a propellor sitting on a runway,77017,266502
5535,coco-30k,An out house with the door opened sitting in a field.,70767,197278
5536,coco-30k,A kitchen with a wooden table  with a cat sleeping on top of it.,34085,347113
5537,coco-30k,A white toilet sitting next to a large window.,78950,476715
5538,coco-30k,A large fire place sitting next to a doorway.,76588,500784
5539,coco-30k,Large shower sectional of a bathroom in a brown and white photograph.,25882,42568
5540,coco-30k,A woman eating vegetables in front of a stove.,46559,328757
5541,coco-30k,there is a chocolate cake and ice cream on a plate,34831,191301
5542,coco-30k,A city filled with lots of tall white buildings.,71348,217517
5543,coco-30k,A white bathroom sink sitting under a mirror.,24770,7276
5544,coco-30k,A grouping of bananas hanging in a tree next to grassy area.,27789,466835
5545,coco-30k,there is a white toilet and a sink in this bathroom ,45652,472704
5546,coco-30k,A group of people that are sitting on bikes in the street.,65139,354929
5547,coco-30k,An empty kitchen with lots of tile blue counter top space.,83595,549954
5548,coco-30k,a tiled bathroom with a toilet and scale in it ,82168,354662
5549,coco-30k,A desk sitting next to a showroom of cars in it.,2618,120961
5550,coco-30k,A city at night filled with lots of traffic.,79649,302787
5551,coco-30k,A white toilet sitting next to a shower in a bathroom.,61246,463610
5552,coco-30k,there are many men playing soccer in a field,55275,314880
5553,coco-30k,A group of people in suits standing in a kitchen.,85942,232073
5554,coco-30k,A white toilet sitting under a window next to a chair.,24999,491203
5555,coco-30k,A dog is staring at a picture on a flat screen tv.,34605,137595
5556,coco-30k,a blue bicycle a blender sand and a person,3905,456695
5557,coco-30k,Woman walking down the side walk of a busy night city.,86678,73527
5558,coco-30k,A woman sitting on top of a red motorcycle.,33581,394199
5559,coco-30k,The motorcyclist in a helmet is looking over the side of a bridge. ,86111,574357
5560,coco-30k,A bike parked in front of a doorway.,34723,188146
